Meldedatum,Altersgruppe,Bevoelkerung,Faelle_gesamt,Faelle_neu,Faelle_7-Tage,Inzidenz_7-Tage
2020-11-13,80+,6111655,49451,1553,8161,133.5
2020-11-14,00-04,3975333,14886,411,2455,61.8
2020-11-14,00+,83237124,786066,21384,129287,155.3
2020-11-14,05-14,7631602,46123,1545,9010,118.1
2020-11-14,15-34,18795840,261006,6797,41998,223.4
2020-11-14,35-59,28403806,303395,8094,49301,173.6
2020-11-14,60-79,18318888,108794,2959,17701,96.6
2020-11-14,80+,6111655,50996,1545,8531,139.6
2020-11-15,00-04,3975333,15209,323,2434,61.2
2020-11-15,00+,83237124,801859,15793,129144,155.2
2020-11-15,05-14,7631602,47294,1171,9025,118.3
2020-11-15,15-34,18795840,265856,4850,41544,221
2020-11-15,35-59,28403806,309343,5948,49246,173.4
2020-11-15,60-79,18318888,110987,2193,17729,96.8
2020-11-15,80+,6111655,52297,1301,8881,145.3
2020-11-16,00-04,3975333,15390,181,2413,60.7
2020-11-16,00+,83237124,810700,8841,127851,153.6
2020-11-16,05-14,7631602,47977,683,8991,117.8
2020-11-16,15-34,18795840,268530,2674,40923,217.7
2020-11-16,35-59,28403806,312682,3339,48786,171.8
2020-11-16,60-79,18318888,112236,1249,17536,95.7
2020-11-16,80+,6111655,53007,710,8951,146.5
2020-11-17,00-04,3975333,15667,277,2404,60.5
2020-11-17,00+,83237124,825394,14694,126556,152
2020-11-17,05-14,7631602,48996,1019,8903,116.7
2020-11-17,15-34,18795840,273066,4536,40019,212.9
2020-11-17,35-59,28403806,318171,5489,48289,170
2020-11-17,60-79,18318888,114311,2075,17483,95.4
2020-11-17,80+,6111655,54285,1278,9241,151.2
2020-11-18,00-04,3975333,16003,336,2363,59.4
2020-11-18,00+,83237124,845751,20357,127297,152.9
2020-11-18,05-14,7631602,50288,1292,8904,116.7
2020-11-18,15-34,18795840,279079,6013,39735,211.4
2020-11-18,35-59,28403806,326260,8089,48674,171.4
2020-11-18,60-79,18318888,117248,2937,17772,97
2020-11-18,80+,6111655,55953,1668,9633,157.6
2020-11-19,00-04,3975333,16401,398,2357,59.3
2020-11-19,00+,83237124,869454,23703,128299,154.1
2020-11-19,05-14,7631602,52022,1734,9098,119.2
2020-11-19,15-34,18795840,286316,7237,39608,210.7
2020-11-19,35-59,28403806,335453,9193,49189,173.2
2020-11-19,60-79,18318888,120503,3255,17920,97.8
2020-11-19,80+,6111655,57821,1868,9923,162.4
2020-11-20,00-04,3975333,16830,429,2355,59.2
2020-11-20,00+,83237124,893202,23748,128520,154.4
2020-11-20,05-14,7631602,53776,1754,9198,120.5
2020-11-20,15-34,18795840,293466,7150,39257,208.9
2020-11-20,35-59,28403806,344402,8949,49101,172.9
2020-11-20,60-79,18318888,123867,3364,18032,98.4
2020-11-20,80+,6111655,59882,2061,10431,170.7
2020-11-21,00-04,3975333,17296,466,2410,60.6
2020-11-21,00+,83237124,915497,22295,129431,155.5
2020-11-21,05-14,7631602,55403,1627,9280,121.6
2020-11-21,15-34,18795840,300101,6635,39095,208
2020-11-21,35-59,28403806,353005,8603,49610,174.7
2020-11-21,60-79,18318888,126970,3103,18176,99.2
2020-11-21,80+,6111655,61724,1842,10728,175.5
2020-11-22,00-04,3975333,17583,287,2374,59.7
2020-11-22,00+,83237124,930267,14770,128408,154.3
2020-11-22,05-14,7631602,56544,1141,9250,121.2
2020-11-22,15-34,18795840,304446,4345,38590,205.3
2020-11-22,35-59,28403806,358649,5644,49306,173.6
2020-11-22,60-79,18318888,129124,2154,18137,99
2020-11-22,80+,6111655,62915,1191,10618,173.7
2020-11-23,00-04,3975333,17776,193,2386,60
2020-11-23,00+,83237124,939082,8815,128382,154.2
2020-11-23,05-14,7631602,57218,674,9241,121.1
2020-11-23,15-34,18795840,306949,2503,38419,204.4
2020-11-23,35-59,28403806,361889,3240,49207,173.2
2020-11-23,60-79,18318888,130429,1305,18193,99.3
2020-11-23,80+,6111655,63805,890,10798,176.7
2020-11-24,00-04,3975333,18068,292,2401,60.4
2020-11-24,00+,83237124,954156,15074,128762,154.7
2020-11-24,05-14,7631602,58383,1165,9387,123
2020-11-24,15-34,18795840,311326,4377,38260,203.6
2020-11-24,35-59,28403806,367537,5648,49366,173.8
2020-11-24,60-79,18318888,132562,2133,18251,99.6
2020-11-24,80+,6111655,65252,1447,10967,179.4
2020-11-25,00-04,3975333,18372,304,2369,59.6
2020-11-25,00+,83237124,973562,19406,127811,153.6
2020-11-25,05-14,7631602,59747,1364,9459,123.9
2020-11-25,15-34,18795840,316911,5585,37832,201.3
2020-11-25,35-59,28403806,375215,7678,48955,172.4
2020-11-25,60-79,18318888,135352,2790,18104,98.8
2020-11-25,80+,6111655,66923,1671,10970,179.5
2020-11-26,00-04,3975333,18817,445,2416,60.8
2020-11-26,00+,83237124,995606,22044,126152,151.6
2020-11-26,05-14,7631602,61344,1597,9322,122.1
2020-11-26,15-34,18795840,323337,6426,37021,197
2020-11-26,35-59,28403806,383713,8498,48260,169.9
2020-11-26,60-79,18318888,138418,3066,17915,97.8
2020-11-26,80+,6111655,68921,1998,11100,181.6
2020-11-27,00-04,3975333,19255,438,2425,61
2020-11-27,00+,83237124,1018367,22761,125165,150.4
2020-11-27,05-14,7631602,62869,1525,9093,119.1
2020-11-27,15-34,18795840,329734,6397,36268,193
2020-11-27,35-59,28403806,392328,8615,47926,168.7
2020-11-27,60-79,18318888,141730,3312,17863,97.5
2020-11-27,80+,6111655,71384,2463,11502,188.2
2020-11-28,00-04,3975333,19626,371,2330,58.6
2020-11-28,00+,83237124,1038509,20142,123012,147.8
2020-11-28,05-14,7631602,64363,1494,8960,117.4
2020-11-28,15-34,18795840,335258,5524,35157,187
2020-11-28,35-59,28403806,399790,7462,46785,164.7
2020-11-28,60-79,18318888,144695,2965,17725,96.8
2020-11-28,80+,6111655,73692,2308,11968,195.8
2020-11-29,00-04,3975333,19913,287,2330,58.6
2020-11-29,00+,83237124,1053449,14940,123182,148
2020-11-29,05-14,7631602,65531,1168,8987,117.8
2020-11-29,15-34,18795840,339337,4079,34891,185.6
2020-11-29,35-59,28403806,405497,5707,46848,164.9
2020-11-29,60-79,18318888,146919,2224,17795,97.1
2020-11-29,80+,6111655,75153,1461,12238,200.2
2020-11-30,00-04,3975333,20094,181,2318,58.3
2020-11-30,00+,83237124,1062233,8784,123151,148
2020-11-30,05-14,7631602,66235,704,9017,118.2
2020-11-30,15-34,18795840,341713,2376,34764,185
2020-11-30,35-59,28403806,408680,3183,46791,164.7
2020-11-30,60-79,18318888,148238,1319,17809,97.2
2020-11-30,80+,6111655,76171,1018,12366,202.3
2020-12-01,00-04,3975333,20335,241,2267,57
2020-12-01,00+,83237124,1075531,13298,121375,145.8
2020-12-01,05-14,7631602,67138,903,8755,114.7
2020-12-01,15-34,18795840,345489,3776,34163,181.8
2020-12-01,35-59,28403806,413449,4769,45912,161.6
2020-12-01,60-79,18318888,150298,2060,17736,96.8
2020-12-01,80+,6111655,77706,1535,12454,203.8
2020-12-02,00-04,3975333,20688,353,2316,58.3
2020-12-02,00+,83237124,1094749,19218,121187,145.6
2020-12-02,05-14,7631602,68400,1262,8653,113.4
2020-12-02,15-34,18795840,350801,5312,33890,180.3
2020-12-02,35-59,28403806,420840,7391,45625,160.6
2020-12-02,60-79,18318888,153183,2885,17831,97.3
2020-12-02,80+,6111655,79708,2002,12785,209.2
2020-12-03,00-04,3975333,21093,405,2276,57.3
2020-12-03,00+,83237124,1117949,23200,122343,147
2020-12-03,05-14,7631602,69975,1575,8631,113.1
2020-12-03,15-34,18795840,357192,6391,33855,180.1
2020-12-03,35-59,28403806,429904,9064,46191,162.6
2020-12-03,60-79,18318888,156663,3480,18245,99.6
2020-12-03,80+,6111655,81975,2267,13054,213.6
2020-12-04,00-04,3975333,21502,409,2247,56.5
2020-12-04,00+,83237124,1142370,24421,124003,149
2020-12-04,05-14,7631602,71608,1633,8739,114.5
2020-12-04,15-34,18795840,363909,6717,34175,181.8
2020-12-04,35-59,28403806,438972,9068,46644,164.2
2020-12-04,60-79,18318888,160300,3637,18570,101.4
2020-12-04,80+,6111655,84913,2938,13529,221.4
2020-12-05,00-04,3975333,21856,354,2230,56.1
2020-12-05,00+,83237124,1164617,22247,126108,151.5
2020-12-05,05-14,7631602,73151,1543,8788,115.2
2020-12-05,15-34,18795840,370062,6153,34804,185.2
2020-12-05,35-59,28403806,447229,8257,47439,167
2020-12-05,60-79,18318888,163613,3313,18918,103.3
2020-12-05,80+,6111655,87523,2610,13831,226.3
2020-12-06,00-04,3975333,22204,348,2291,57.6
2020-12-06,00+,83237124,1180345,15728,126896,152.5
2020-12-06,05-14,7631602,74302,1151,8771,114.9
2020-12-06,15-34,18795840,374422,4360,35085,186.7
2020-12-06,35-59,28403806,453117,5888,47620,167.7
2020-12-06,60-79,18318888,165953,2340,19034,103.9
2020-12-06,80+,6111655,89148,1625,13995,229
2020-12-07,00-04,3975333,22395,191,2301,57.9
2020-12-07,00+,83237124,1190578,10233,128345,154.2
2020-12-07,05-14,7631602,75088,786,8853,116
2020-12-07,15-34,18795840,377216,2794,35503,188.9
2020-12-07,35-59,28403806,456818,3701,48138,169.5
2020-12-07,60-79,18318888,167459,1506,19221,104.9
2020-12-07,80+,6111655,90397,1249,14226,232.8
2020-12-08,00-04,3975333,22692,297,2357,59.3
2020-12-08,00+,83237124,1207042,16464,131511,158
2020-12-08,05-14,7631602,76152,1064,9014,118.1
2020-12-08,15-34,18795840,381588,4372,36099,192.1
2020-12-08,35-59,28403806,462977,6159,49528,174.4
2020-12-08,60-79,18318888,170020,2561,19722,107.7
2020-12-08,80+,6111655,92389,1992,14683,240.2
2020-12-09,00-04,3975333,23029,337,2341,58.9
2020-12-09,00+,83237124,1229846,22804,135097,162.3
2020-12-09,05-14,7631602,77471,1319,9071,118.9
2020-12-09,15-34,18795840,387660,6072,36859,196.1
2020-12-09,35-59,28403806,471994,9017,51154,180.1
2020-12-09,60-79,18318888,173494,3474,20311,110.9
2020-12-09,80+,6111655,94965,2576,15257,249.6
2020-12-10,00-04,3975333,23421,392,2328,58.6
2020-12-10,00+,83237124,1257478,27632,139529,167.6
2020-12-10,05-14,7631602,79234,1763,9259,121.3
2020-12-10,15-34,18795840,395204,7544,38012,202.2
2020-12-10,35-59,28403806,482926,10932,53022,186.7
2020-12-10,60-79,18318888,177593,4099,20930,114.3
2020-12-10,80+,6111655,97854,2889,15879,259.8
2020-12-11,00-04,3975333,23942,521,2440,61.4
2020-12-11,00+,83237124,1286520,29042,144150,173.2
2020-12-11,05-14,7631602,81063,1829,9455,123.9
2020-12-11,15-34,18795840,403162,7958,39253,208.8
2020-12-11,35-59,28403806,493932,11006,54960,193.5
2020-12-11,60-79,18318888,182006,4413,21706,118.5
2020-12-11,80+,6111655,101152,3298,16239,265.7
2020-12-12,00-04,3975333,24447,505,2591,65.2
2020-12-12,00+,83237124,1313767,27247,149150,179.2
2020-12-12,05-14,7631602,82910,1847,9759,127.9
2020-12-12,15-34,18795840,410482,7320,40420,215
2020-12-12,35-59,28403806,504044,10112,56815,200
2020-12-12,60-79,18318888,186204,4198,22591,123.3
2020-12-12,80+,6111655,104408,3256,16885,276.3
2020-12-13,00-04,3975333,24825,378,2621,65.9
2020-12-13,00+,83237124,1334373,20606,154028,185
2020-12-13,05-14,7631602,84242,1332,9940,130.2
2020-12-13,15-34,18795840,415883,5401,41461,220.6
2020-12-13,35-59,28403806,511599,7555,58482,205.9
2020-12-13,60-79,18318888,189449,3245,23496,128.3
2020-12-13,80+,6111655,107091,2683,17943,293.6
2020-12-14,00-04,3975333,25062,237,2667,67.1
2020-12-14,00+,83237124,1346869,12496,156291,187.8
2020-12-14,05-14,7631602,85065,823,9977,130.7
2020-12-14,15-34,18795840,419125,3242,41909,223
2020-12-14,35-59,28403806,516096,4497,59278,208.7
2020-12-14,60-79,18318888,191446,1997,23987,130.9
2020-12-14,80+,6111655,108776,1685,18379,300.7
2020-12-15,00-04,3975333,25440,378,2748,69.1
2020-12-15,00+,83237124,1365941,19072,158899,190.9
2020-12-15,05-14,7631602,86271,1206,10119,132.6
2020-12-15,15-34,18795840,424209,5084,42621,226.8
2020-12-15,35-59,28403806,523008,6912,60031,211.3
2020-12-15,60-79,18318888,194448,3002,24428,133.3
2020-12-15,80+,6111655,111254,2478,18865,308.7
2020-12-16,00-04,3975333,25915,475,2886,72.6
2020-12-16,00+,83237124,1392868,26927,163022,195.9
2020-12-16,05-14,7631602,87823,1552,10352,135.6
2020-12-16,15-34,18795840,431226,7017,43566,231.8
2020-12-16,35-59,28403806,533602,10594,61608,216.9
2020-12-16,60-79,18318888,198699,4251,25205,137.6
2020-12-16,80+,6111655,114284,3030,19319,316.1
2020-12-17,00-04,3975333,26451,536,3030,76.2
2020-12-17,00+,83237124,1424225,31357,166747,200.3
2020-12-17,05-14,7631602,89569,1746,10335,135.4
2020-12-17,15-34,18795840,439568,8342,44364,236
2020-12-17,35-59,28403806,545798,12196,62872,221.4
2020-12-17,60-79,18318888,203716,5017,26123,142.6
2020-12-17,80+,6111655,117788,3504,19934,326.2
2020-12-18,00-04,3975333,26980,529,3038,76.4
2020-12-18,00+,83237124,1456177,31952,169657,203.8
2020-12-18,05-14,7631602,91257,1688,10194,133.6
2020-12-18,15-34,18795840,447959,8391,44797,238.3
2020-12-18,35-59,28403806,557932,12134,64000,225.3
2020-12-18,60-79,18318888,208890,5174,26884,146.8
2020-12-18,80+,6111655,121802,4014,20650,337.9
2020-12-19,00-04,3975333,27514,534,3067,77.2
2020-12-19,00+,83237124,1485930,29753,172163,206.8
2020-12-19,05-14,7631602,92773,1516,9863,129.2
2020-12-19,15-34,18795840,455829,7870,45347,241.3
2020-12-19,35-59,28403806,569274,11342,65230,229.7
2020-12-19,60-79,18318888,213858,4968,27654,151
2020-12-19,80+,6111655,125313,3511,20905,342.1
2020-12-20,00-04,3975333,27925,411,3100,78
2020-12-20,00+,83237124,1507624,21694,173251,208.1
2020-12-20,05-14,7631602,93935,1162,9693,127
2020-12-20,15-34,18795840,461212,5383,45329,241.2
2020-12-20,35-59,28403806,577531,8257,65932,232.1
2020-12-20,60-79,18318888,217571,3713,28122,153.5
2020-12-20,80+,6111655,128075,2762,20984,343.3
2020-12-21,00-04,3975333,28150,225,3088,77.7
2020-12-21,00+,83237124,1521526,13902,174657,209.8
2020-12-21,05-14,7631602,94685,750,9620,126.1
2020-12-21,15-34,18795840,464782,3570,45657,242.9
2020-12-21,35-59,28403806,582665,5134,66569,234.4
2020-12-21,60-79,18318888,219920,2349,28474,155.4
2020-12-21,80+,6111655,129938,1863,21162,346.3
2020-12-22,00-04,3975333,28489,339,3049,76.7
2020-12-22,00+,83237124,1541822,20296,175881,211.3
2020-12-22,05-14,7631602,95684,999,9413,123.3
2020-12-22,15-34,18795840,469922,5140,45713,243.2
2020-12-22,35-59,28403806,590169,7504,67161,236.5
2020-12-22,60-79,18318888,223426,3506,28978,158.2
2020-12-22,80+,6111655,132732,2794,21478,351.4
2020-12-23,00-04,3975333,28937,448,3022,76
2020-12-23,00+,83237124,1570793,28971,177925,213.8
2020-12-23,05-14,7631602,96988,1304,9165,120.1
2020-12-23,15-34,18795840,476938,7016,45712,243.2
2020-12-23,35-59,28403806,601572,11403,67970,239.3
2020-12-23,60-79,18318888,228468,5042,29769,162.5
2020-12-23,80+,6111655,136464,3732,22180,362.9
2020-12-24,00-04,3975333,29424,487,2973,74.8
2020-12-24,00+,83237124,1604763,33970,180538,216.9
2020-12-24,05-14,7631602,98519,1531,8950,117.3
2020-12-24,15-34,18795840,485339,8401,45771,243.5
2020-12-24,35-59,28403806,614856,13284,69058,243.1
2020-12-24,60-79,18318888,234433,5965,30717,167.7
2020-12-24,80+,6111655,140747,4283,22959,375.7
2020-12-25,00-04,3975333,29748,324,2768,69.6
2020-12-25,00+,83237124,1625906,21143,169729,203.9
2020-12-25,05-14,7631602,99550,1031,8293,108.7
2020-12-25,15-34,18795840,490683,5344,42724,227.3
2020-12-25,35-59,28403806,623041,8185,65109,229.2
2020-12-25,60-79,18318888,238057,3624,29167,159.2
2020-12-25,80+,6111655,143372,2625,21570,352.9
2020-12-26,00-04,3975333,29949,201,2435,61.3
2020-12-26,00+,83237124,1639052,13146,153122,184
2020-12-26,05-14,7631602,100184,634,7411,97.1
2020-12-26,15-34,18795840,493989,3306,38160,203
2020-12-26,35-59,28403806,628010,4969,58736,206.8
2020-12-26,60-79,18318888,240389,2332,26531,144.8
2020-12-26,80+,6111655,145073,1701,19760,323.3
2020-12-27,00-04,3975333,30111,162,2186,55
2020-12-27,00+,83237124,1650594,11542,142970,171.8
2020-12-27,05-14,7631602,100678,494,6743,88.4
2020-12-27,15-34,18795840,496779,2790,35567,189.2
2020-12-27,35-59,28403806,632280,4270,54749,192.8
2020-12-27,60-79,18318888,242470,2081,24899,135.9
2020-12-27,80+,6111655,146812,1739,18737,306.6
2020-12-28,00-04,3975333,30253,142,2103,52.9
2020-12-28,00+,83237124,1660402,9808,138876,166.8
2020-12-28,05-14,7631602,101111,433,6426,84.2
2020-12-28,15-34,18795840,499185,2406,34403,183
2020-12-28,35-59,28403806,635775,3495,53110,187
2020-12-28,60-79,18318888,244228,1758,24308,132.7
2020-12-28,80+,6111655,148378,1566,18440,301.7
2020-12-29,00-04,3975333,30460,207,1971,49.6
2020-12-29,00+,83237124,1676141,15739,134319,161.4
2020-12-29,05-14,7631602,101642,531,5958,78.1
2020-12-29,15-34,18795840,503103,3918,33181,176.5
2020-12-29,35-59,28403806,641735,5960,51566,181.5
2020-12-29,60-79,18318888,247025,2797,23599,128.8
2020-12-29,80+,6111655,150696,2318,17964,293.9
2020-12-30,00-04,3975333,30796,336,1859,46.8
2020-12-30,00+,83237124,1703705,27564,132912,159.7
2020-12-30,05-14,7631602,102616,974,5628,73.7
2020-12-30,15-34,18795840,509869,6766,32931,175.2
2020-12-30,35-59,28403806,652503,10768,50931,179.3
2020-12-30,60-79,18318888,251992,4967,23524,128.4
2020-12-30,80+,6111655,154430,3734,17966,294
2020-12-31,00-04,3975333,31159,363,1735,43.6
2020-12-31,00+,83237124,1734761,31056,129998,156.2
2020-12-31,05-14,7631602,103724,1108,5205,68.2
2020-12-31,15-34,18795840,517681,7812,32342,172.1
2020-12-31,35-59,28403806,664326,11823,49470,174.2
2020-12-31,60-79,18318888,257598,5606,23165,126.5
2020-12-31,80+,6111655,158760,4330,18013,294.7
2021-01-01,00-04,3975333,31400,241,1652,41.6
2021-01-01,00+,83237124,1754353,19592,128447,154.3
2021-01-01,05-14,7631602,104527,803,4977,65.2
2021-01-01,15-34,18795840,522855,5174,32172,171.2
2021-01-01,35-59,28403806,671596,7270,48555,170.9
2021-01-01,60-79,18318888,260997,3399,22940,125.2
2021-01-01,80+,6111655,161448,2688,18076,295.8
2021-01-02,00-04,3975333,31553,153,1604,40.3
2021-01-02,00+,83237124,1764621,10268,125569,150.9
2021-01-02,05-14,7631602,104962,435,4778,62.6
2021-01-02,15-34,18795840,525507,2652,31518,167.7
2021-01-02,35-59,28403806,675415,3819,47405,166.9
2021-01-02,60-79,18318888,262822,1825,22433,122.5
2021-01-02,80+,6111655,162830,1382,17757,290.5
2021-01-03,00-04,3975333,31666,113,1555,39.1
2021-01-03,00+,83237124,1774643,10022,124049,149
2021-01-03,05-14,7631602,105320,358,4642,60.8
2021-01-03,15-34,18795840,528059,2552,31280,166.4
2021-01-03,35-59,28403806,678903,3488,46623,164.1
2021-01-03,60-79,18318888,264667,1845,22197,121.2
2021-01-03,80+,6111655,164493,1663,17681,289.3
2021-01-04,00-04,3975333,31776,110,1523,38.3
2021-01-04,00+,83237124,1783472,8829,123070,147.9
2021-01-04,05-14,7631602,105713,393,4602,60.3
2021-01-04,15-34,18795840,530355,2296,31170,165.8
2021-01-04,35-59,28403806,682059,3156,46284,162.9
2021-01-04,60-79,18318888,266226,1559,21998,120.1
2021-01-04,80+,6111655,165805,1312,17427,285.1
2021-01-05,00-04,3975333,31953,177,1493,37.6
2021-01-05,00+,83237124,1797779,14307,121638,146.1
2021-01-05,05-14,7631602,106231,518,4589,60.1
2021-01-05,15-34,18795840,534093,3738,30990,164.9
2021-01-05,35-59,28403806,687454,5395,45719,161
2021-01-05,60-79,18318888,268787,2561,21762,118.8
2021-01-05,80+,6111655,167718,1913,17022,278.5
2021-01-06,00-04,3975333,32299,346,1503,37.8
2021-01-06,00+,83237124,1825210,27431,121505,146
2021-01-06,05-14,7631602,107243,1012,4627,60.6
2021-01-06,15-34,18795840,541479,7386,31610,168.2
2021-01-06,35-59,28403806,698149,10695,45646,160.7
2021-01-06,60-79,18318888,273453,4666,21461,117.2
2021-01-06,80+,6111655,171034,3316,16604,271.7
2021-01-07,00-04,3975333,32632,333,1473,37.1
2021-01-07,00+,83237124,1853167,27957,118406,142.3
2021-01-07,05-14,7631602,108289,1046,4565,59.8
2021-01-07,15-34,18795840,549160,7681,31479,167.5
2021-01-07,35-59,28403806,708839,10690,44513,156.7
2021-01-07,60-79,18318888,278251,4798,20653,112.7
2021-01-07,80+,6111655,174432,3398,15672,256.4
2021-01-08,00-04,3975333,32964,332,1564,39.3
2021-01-08,00+,83237124,1879274,26107,124921,150.1
2021-01-08,05-14,7631602,109248,959,4721,61.9
2021-01-08,15-34,18795840,556326,7166,33471,178.1
2021-01-08,35-59,28403806,718420,9581,46824,164.9
2021-01-08,60-79,18318888,282784,4533,21787,118.9
2021-01-08,80+,6111655,177961,3529,16513,270.2
2021-01-09,00-04,3975333,33287,323,1734,43.6
2021-01-09,00+,83237124,1903801,24527,139180,167.2
2021-01-09,05-14,7631602,110290,1042,5328,69.8
2021-01-09,15-34,18795840,563002,6676,37495,199.5
2021-01-09,35-59,28403806,727088,8668,51673,181.9
2021-01-09,60-79,18318888,287081,4297,24259,132.4
2021-01-09,80+,6111655,181466,3505,18636,304.9
2021-01-10,00-04,3975333,33547,260,1881,47.3
2021-01-10,00+,83237124,1920467,16666,145824,175.2
2021-01-10,05-14,7631602,111037,747,5717,74.9
2021-01-10,15-34,18795840,567665,4663,39606,210.7
2021-01-10,35-59,28403806,733034,5946,54131,190.6
2021-01-10,60-79,18318888,289878,2797,25211,137.6
2021-01-10,80+,6111655,183717,2251,19224,314.5
2021-01-11,00-04,3975333,33679,132,1903,47.9
2021-01-11,00+,83237124,1928942,8475,145470,174.8
2021-01-11,05-14,7631602,111449,412,5736,75.2
2021-01-11,15-34,18795840,569994,2329,39639,210.9
2021-01-11,35-59,28403806,735995,2961,53936,189.9
2021-01-11,60-79,18318888,291294,1416,25068,136.8
2021-01-11,80+,6111655,184938,1221,19133,313.1
2021-01-12,00-04,3975333,33856,177,1903,47.9
2021-01-12,00+,83237124,1942419,13477,144640,173.8
2021-01-12,05-14,7631602,111982,533,5751,75.4
2021-01-12,15-34,18795840,573665,3671,39572,210.5
2021-01-12,35-59,28403806,740825,4830,53371,187.9
2021-01-12,60-79,18318888,293629,2335,24842,135.6
2021-01-12,80+,6111655,186852,1914,19134,313.1
2021-01-13,00-04,3975333,34158,302,1859,46.8
2021-01-13,00+,83237124,1965001,22582,139791,167.9
2021-01-13,05-14,7631602,112820,838,5577,73.1
2021-01-13,15-34,18795840,579596,5931,38117,202.8
2021-01-13,35-59,28403806,749544,8719,51395,180.9
2021-01-13,60-79,18318888,297377,3748,23924,130.6
2021-01-13,80+,6111655,189892,3040,18858,308.6
2021-01-14,00-04,3975333,34489,331,1857,46.7
2021-01-14,00+,83237124,1989103,24102,135936,163.3
2021-01-14,05-14,7631602,113791,971,5502,72.1
2021-01-14,15-34,18795840,586193,6597,37033,197
2021-01-14,35-59,28403806,758522,8978,49683,174.9
2021-01-14,60-79,18318888,301243,3866,22992,125.5
2021-01-14,80+,6111655,193245,3353,18813,307.8
2021-01-15,00-04,3975333,34858,369,1894,47.6
2021-01-15,00+,83237124,2009498,20395,130224,156.4
2021-01-15,05-14,7631602,114571,780,5323,69.7
2021-01-15,15-34,18795840,591558,5365,35232,187.4
2021-01-15,35-59,28403806,765710,7188,47290,166.5
2021-01-15,60-79,18318888,304721,3478,21937,119.8
2021-01-15,80+,6111655,196451,3206,18490,302.5
2021-01-16,00-04,3975333,35152,294,1865,46.9
2021-01-16,00+,83237124,2027801,18303,124000,149
